"종목명","종목코드","시장","주주/제출인","제출인성격","직전보유비율","이번보유비율","지분율증감","지분변동주식수","보고사유","지분변동금액","원문URL"
"스트라드비젼","475040","KOSDAQ","김준환","대표이사 · 사실상지배주주 · 등기임원","9.89","9.94","▲0.05%p","+23,184주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000109"
"카카오게임즈","293490","KOSDAQ","김태환","공동대표이사 · 등기임원","0","0.02","▲0.02%p","+16,793주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000353"
"프로티나","468530","KOSDAQ","Park Kyung Chan","이사 · 비등기임원","0.06","0.2","▲0.14%p","+15,100주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000189"
"이노에이엑스","296640","KOSDAQ","장인수","대표이사 · 등기임원","0.41","0.63","▲0.22%p","+11,546주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000322"
"이노에이엑스","296640","KOSDAQ","김성민","부사장 · 등기임원","3.73","3.94","▲0.21%p","+10,632주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000315"
"이노에이엑스","296640","KOSDAQ","심현섭","대표이사 · 10%이상주주 · 등기임원","10.61","10.82","▲0.21%p","+10,553주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000329"
"이노에이엑스","296640","KOSDAQ","김길곤","회장 · 10%이상주주 · 비등기임원","11.77","11.97","▲0.2%p","+10,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000336"
"디에스엠","104040","KOSDAQ","김종석","대표이사 · 10%이상주주 · 등기임원","12.93","12.96","▲0.03%p","+9,950주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000077"
"프로티나","468530","KOSDAQ","황성택","이사 · 비등기임원","0.14","0.22","▲0.08%p","+9,900주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000206"
"전방","000950","KOSPI","전방텍스타일","사실상지배주주","1.39","1.94","▲0.55%p","+9,304주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000434"
"일신석재","007110","KOSPI","안진삼","부사장 · 등기임원","0","0.01","▲0.01%p","+8,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000404"
"와이엠","007530","KOSDAQ","선지영","대표이사 · 사실상지배주주 · 등기임원","22.77","22.8","▲0.03%p","+7,584주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000305"
"이엘피","063760","KOSDAQ","이재혁","대표이사 · 등기임원","23.08","23.15","▲0.07%p","+6,911주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000088"
"한국정밀기계","101680","KOSDAQ","하만기","이사 · 등기임원","0","0.08","▲0.08%p","+6,681주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000249"
"삼영에스앤씨","361670","KOSDAQ","변동준","기타비상무이사 · 10%이상주주 · 등기임원","17.6","17.69","▲0.09%p","+5,054주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000470"
"진양화학","051630","KOSPI","임경섭","대표이사 · 등기임원","0.11","0.13","▲0.02%p","+4,709주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000182"
"덴티스","261200","KOSDAQ","심기봉","대표이사 · 사실상지배주주 · 등기임원","27.46","27.48","▲0.02%p","+4,320주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000355"
"아이엘","307180","KOSDAQ","백경국","감사 · 등기임원","0","0.01","▲0.01%p","+4,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000436"
"일신석재","007110","KOSPI","연일환","상무보 · 등기임원","0","0","▲0%p","+3,500주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000351"
"코칩","126730","KOSDAQ","최운식","이사 · 등기임원","0.09","0.13","▲0.04%p","+3,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000133"
"프로티나","468530","KOSDAQ","류지영","이사 · 비등기임원","0.05","0.07","▲0.02%p","+2,300주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000199"
"세미파이브","490470","KOSDAQ","김종선","부사장 · 비등기임원","0.01","0.02","▲0.01%p","+2,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000150"
"프로티나","468530","KOSDAQ","안형태","이사 · 비등기임원","0","0.01","▲0.01%p","+1,420주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000200"
"휴스틸","005010","KOSPI","박재영","이사 · 비등기임원","0.5","0.5","0%p","+1,384주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000378"
"프로티나","468530","KOSDAQ","조지혜","이사 · 비등기임원","0","0.01","▲0.01%p","+1,320주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000201"
"밸로프","331520","KOSDAQ","신재명","대표이사 · 10%이상주주 · 등기임원","25.72","25.73","▲0.01%p","+1,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000159"
"메타바이오메드","059210","KOSDAQ","윤종필","상무이사 · 비등기임원","0.02","0.02","0%p","+700주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000152"
"무학","033920","KOSPI","김진익","상무 · 비등기임원","0","0","0%p","+500주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000215"
"어보브반도체","102120","KOSDAQ","김현일","상무 · 비등기임원","0","0","0%p","+500주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000241"
"어보브반도체","102120","KOSDAQ","박성근","상무 · 비등기임원","0","0.01","▲0.01%p","+500주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000248"
"어보브반도체","102120","KOSDAQ","이규택","상무 · 비등기임원","0","0.01","▲0.01%p","+500주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000260"
"어보브반도체","102120","KOSDAQ","최재하","상무 · 비등기임원","0.14","0.14","0%p","+500주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000270"
"어보브반도체","102120","KOSDAQ","김홍진","상무 · 비등기임원","0","0","0%p","+500주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000296"
"어보브반도체","102120","KOSDAQ","최영수","상무 · 비등기임원","0","0","0%p","+500주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000316"
"어보브반도체","102120","KOSDAQ","김윤기","상무 · 비등기임원","0.02","0.02","0%p","+500주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000328"
"어보브반도체","102120","KOSDAQ","서영진","상무 · 비등기임원","0","0.01","▲0.01%p","+500주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000341"
"어보브반도체","102120","KOSDAQ","김사현","부사장 · 비등기임원","0","0.01","▲0.01%p","+500주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000361"
"슈프리마","236200","KOSDAQ","최종규","상무 · 비등기임원","0","0.01","▲0.01%p","+456주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000364"
"유안타증권","003470","KOSPI","유태인","상무보 · 비등기임원","0","0","0%p","+300주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000412"
"미래에셋벤처투자","100790","KOSDAQ","미래에셋증권","10%이상주주","56","56","0%p","+150주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000463"
"유안타증권","003470","KOSPI","최해호","상무 · 비등기임원","0.01","0.01","0%p","+131주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000410"
"하나금융지주","086790","KOSPI","최현자","사외이사 · 등기임원","0","0","0%p","+130주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000280"
"카카오게임즈","293490","KOSDAQ","이시우","공동대표이사 · 등기임원","0.02","0.02","0%p","+100주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000354"
