"종목명","종목코드","시장","주주/제출인","제출인성격","직전보유비율","이번보유비율","지분율증감","지분변동주식수","보고사유","지분변동금액","원문URL"
"대성하이텍","129920","KOSDAQ","최호형","오너·특수관계","39.54","39.5","▼0.04%p","-5,933주","특별관계자의 주식담보대출계약 변경(만기 연장) - 특별관계자의 장내매도에 따","-0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001189"
"지엔코","065060","KOSDAQ","크레오에스지","오너·특수관계","73.81","73.88","▲0.07%p","+4,348주","특별관계자 주식장내매수 및 주식근질권설정변경계약체결, 담보계약해지","+0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001323"
"경방","000050","KOSPI","김담","오너·특수관계","55.96","55.96","0%p","+1,250주","특별관계자 보유주식 등의 변동 및 주식 담보계약 연장","+0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001124"
"케이씨","029460","KOSPI","고상걸","오너·특수관계","0","51.12","▲51.12%p","+5,633,399주","증여/수증으로 대표보고자 변경에 따른 신규보고 대표보고자 변경(변경전:고석태","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001492"
"현대백화점","069960","KOSPI","현대지에프홀딩스","오너·특수관계","43.95","43.95","0%p","0주","특별관계자의 주식 담보 계약 내용 변경","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001479"
"케이씨","029460","KOSPI","고석태","오너·특수관계","51.12","0","▼51.12%p","-5,633,399주","증여/수증으로 대표보고자 변경에 따른 변동보고 대표보고자 변경(변경전:고석태","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001469"
"케이씨","029460","KOSPI","고석태","오너·특수관계","51.12","51.12","0%p","0주","증여/수증으로 인한 보고자 및 특별관계자별 보유내역 변동 및 증여 계약 종료","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001444"
"종근당","185750","KOSPI","이장한","오너·특수관계","40.15","40.15","0%p","0주","특별관계자 담보대출 상환","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001373"
"DMS","068790","KOSDAQ","박용석","오너·특수관계","33.26","33.62","▲0.36%p","-47,147주","임원 신규 선임 및 퇴임으로 인한 특수관계자 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001367"
"팅크웨어","084730","KOSDAQ","유비벨록스","오너·특수관계","42.66","42.66","0%p","0주","특별관계자의 주식담보대출 계약 연장","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001292"
"자람테크놀로지","389020","KOSDAQ","백준현","오너·특수관계","51.75","51.75","0%p","0주","보고자 및 특별관계자의 주식담보대출 연장에 따른 변경 보고","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001523"
