"종목명","종목코드","시장","주주/제출인","제출인성격","직전보유비율","이번보유비율","지분율증감","지분변동주식수","보고사유","지분변동금액","원문URL"
"한세엠케이","069640","KOSPI","김동녕","이사 · 등기임원","1.89","1.97","▲0.08%p","+16,170주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000254"
"삼진엘앤디","054090","KOSDAQ","이명종","대표이사 사장 · 사실상지배주주 · 등기임원","9.67","9.73","▲0.06%p","+15,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000072"
"한국정밀기계","101680","KOSDAQ","하만기","이사 · 등기임원","0.33","0.51","▲0.18%p","+14,797주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000164"
"한세엠케이","069640","KOSPI","김지원","대표이사 · 등기임원","0.34","0.39","▲0.05%p","+11,488주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000258"
"바이오톡스텍","086040","KOSDAQ","강종구","대표이사 · 사실상지배주주 · 등기임원","12.97","13.02","▲0.05%p","+8,195주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000152"
"명문제약","017180","KOSPI","정준일","상무 · 비등기임원","0.65","0.67","▲0.02%p","+6,815주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000091"
"티비에이치글로벌","084870","KOSPI","박기웅","상무 · 비등기임원","0","0.03","▲0.03%p","+6,700주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000051"
"에스엠씨지","460870","KOSDAQ","최승호","대표이사 · 사실상지배주주 · 등기임원","28.73","28.75","▲0.02%p","+4,264주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000162"
"에스트래픽","234300","KOSDAQ","이장한","부사장 · 비등기임원","0.18","0.2","▲0.02%p","+4,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000103"
"티비에이치글로벌","084870","KOSPI","김민철","상무 · 비등기임원","0","0.01","▲0.01%p","+2,170주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000047"
"나라엠앤디","051490","KOSDAQ","정승우","전무 · 비등기임원","0.32","0.33","▲0.01%p","+2,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000109"
"한국정밀기계","101680","KOSDAQ","오현경","이사 · 등기임원","1.85","1.86","▲0.01%p","+1,170주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000159"
"동국알앤에스","075970","KOSDAQ","김영환","전무 · 등기임원","0","0","0%p","+551주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000178"
"스피어","347700","KOSDAQ","최병철","부사장 · 등기임원","0.02","0.02","0%p","+250주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000265"
"스피어","347700","KOSDAQ","윤상현","상무 · 등기임원","0.02","0.02","0%p","+240주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000263"
"키움증권","039490","KOSPI","윤태진","이사 · 비등기임원","0","0","0%p","+25주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000226"
"삼성생명","032830","KOSPI","이원재","상무 · 비등기임원","0","0","0%p","+20주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000110"
